,name,occurances,color,ppg
471,Brown Rice Syrup,119,2.176470588235294,43.43917588629058
472,2-Row (US),118,4.593220338983051,36.813358391678776
473,"Sweet Potato, Roasted",118,16.940677966101696,9.936985093090412
474,German Wheat Malt Dark,118,7.0,36.923299503347
475,White Sorghum Syrup 45HM,118,1.0169491525423728,36.923299503347
476,Bairds Pale Malt,118,2.983050847457627,36.923299503347
477,Australian Wheat Malt,118,2.0,34.92744547613905
478,CARAFAÂ® SPECIAL III (Dehusked Barley),117,525.0,31.93366443532714
479,Global Malt Kolsch,116,5.0,33.9295184625351
480,American Black Roast,115,127.0,25.946102353703296
481,Wheat Malt (Dark),114,6.0,38.90164603908821
482,Bavarian Pilsner,113,6.0,32.93159144893111
483,"Agave Syrup, Blue",112,40.0,33.92951846253509
484,British Dextrin (Cara-Pils),112,12.0,32.93159144893111
485,Pale 6-Row (US),112,1.7053571428571428,34.97199578924637
486,"Barley, Flaked ()",111,2.0,34.92744547613905
487,CARAFA® SPECIAL III (Dehusked Barley),110,525.0,31.93366443532714
488,Northern Brewer Organic Light Malt Syrup,109,4.0,35.92537248974303
489,Quinoa,109,4.770642201834862,33.48090907109845
490,Roasted Barley - 675 L,109,649.7706422018349,33.92951846253511
491,"Muscovado Sugar, Dark (Barbados Sugar)",108,20.0,45.904642625782756
492,Castle aromatic malt,108,20.0,33.9295184625351
493,CARAFA® SPECIAL II (Dehusked Barley),107,431.0,31.91501159395137
494,CARAAMBER®,107,26.0,32.93159144893111
495,Cherry Smoked Malt,107,2.0934579439252334,33.66837868327425
496,CaraMunich II (Type 2) (German),107,42.0,33.9295184625351
497,Dehusked Carafa I,107,330.0,27.941956380911254
498,Buckwheat (Kasha),107,1.6728971962616823,19.958540272079468
499,Crisp Crystal 15L,106,15.0,34.927445476139056
500,English Extra Dark Crystal,106,159.9056603773585,32.93159144893111
501,Castle Wheat,106,2.0,35.92537248974303
502,Northern Brewer Rye Malt Syrup,102,6.049019607843137,34.94701267248422
503,German Light Crystal,102,3.3627450980392157,33.92951846253511
504,Raw Wheat,101,1.0198019801980198,33.69238729098564
505,Cornmeal,100,1.0,37.13286417620384
506,Caramel/Crystal Malt - 50L,100,50.0,33.9295184625351
507,German Dark Crystal,99,65.0,32.93159144893111
508,Rahr 6-Row,99,1.9595959595959596,33.86903803746819
509,De-Husked Carafa II,98,429.7959183673469,33.9295184625351
510,"Black Malt, Organic",97,500.0,21.954394299287404
511,Spelt,97,4.793814432989691,33.28138029906035
512,Grits,97,1.0,36.94387531806048
513,Caramunich,96,48.208333333333336,33.93991353559347
514,Aromatic MD™/Amber MD™,96,19.0,35.946162635859785
515,English Amber Malt,95,60.0,29.937810408119205
516,Castle Belgian biscuit malt,94,23.0,33.92951846253511
517,CARAAROMAÂ®,94,150.0,33.92951846253511
518,Floor-Malted Bohemian Dark Pilsner (DE),94,6.0,37.921226516950966
519,CARAFAÂ® SPECIAL II (Dehusked Barley),94,436.75531914893617,31.933664435327138
520,Caramunch Caramel Malt,93,5.43010752688172,33.92951846253511
521,Crisp Black Patent,93,483.0,25.946102353703303
522,"Raisans, Plain",91,10.0,33.9295184625351
523,Crisp CaraMalt,91,17.934065934065934,33.9295184625351
524,Breiss Caramel ,91,40.0,33.9295184625351
525,Malteurop Pilsen Malt,91,5.0,33.9295184625351
526,German Carafa III,91,525.0,27.985821304586153
527,"Agave Syrup, Pale",90,5.0,33.9295184625351
528,Coopers Amber malt extract,90,34.0,33.9295184625351
529,Crystal Rye Malt (),90,80.0,33.9295184625351
530,Special B - 118L,88,118.0,33.92951846253509
531,Oak Smoked Wheat Malt,87,2.1264367816091956,38.460336512805995
532,Sorghum Syrup,86,20.697674418604652,36.92329950334701
533,Great Western Caramel 15L,86,15.0,33.92951846253511
534,De-Husked Caraf I (DE),86,345.3488372093023,31.933664435327135
535,Cargill Special Pale,86,3.941860465116279,35.9717876996781
536,Cara Belge,86,13.0,33.92951846253511
537,Crisp Dextrin Malt,85,1.223529411764706,35.80796931167198
538,"Wheat, Roasted",85,425.0,24.94817534009933
539,Chocolate Malt 525L,85,524.7058823529412,23.95024832649536
540,Pale Malt (2 Row) Bel,85,3.164705882352941,36.78241568966174
541,Soft Candi Sugar - Brown,84,56.73809523809524,37.96874685093211
542,"Barley, Raw",83,1.9879518072289157,27.990049249036744
543,Candi Syrup Simplicity,83,1.0,31.933664435327138
544,Simpson's Peat Smoked Malt,83,3.0,33.9295184625351
545,CaraBohemian,83,75.0,33.9295184625351
546,Red Winter Wheat,83,5.0,33.9295184625351
547,Dark Chocolate,82,451.0365853658537,27.00487857545386
548,Stout Malt,82,3.317073170731707,35.56027724086353
549,Caramel,81,227.39506172839506,45.47343959521314
550,Cara Gold,81,10.91358024691358,33.89255820277199
551,Ale Malt,81,2.0,37.92122651695098
552,Raw Sugar,80,5.0,34.07920751457569
553,Kรถlsch (DE),80,2.1375,36.923299503346996
554,Dehusked Carafa III,79,500.0,33.92951846253511
555,Castle Cara Blond (Cara 20),79,8.0,35.92537248974303
556,Munton Dark Crystal Malt,78,140.0,33.92951846253511
557,CARAFA® I,78,337.0,31.933664435327135
558,Wheat Flour,78,4.48051948051948,34.13422143968464
559,Chocolate (UK),77,540.9480519480519,33.735117096248615
560,Valley Malt 2-Row Pale Malt,77,3.0,36.92329950334701
561,Pearl,75,2.013333333333333,36.93660519686172
562,MarrisOtterCaraPils,75,3.0,29.937810408119198
563,Breiss 6-row Brewers Malt,75,2.0,31.933664435327138
564,"English Crystal, 95-115 L",75,105.0,32.93159144893111
565,German Caramel Wheat,74,45.0,31.933664435327138
566,Rahr Unmalted Wheat,73,1.1917808219178083,33.94318869559816
567,carabohemian,73,80.0,33.92951846253509
568,German Kolsch Malt,73,5.0,33.92951846253509
569,Franco Belges Caramel Munich 120,73,125.0,33.92951846253509
570,British Mild Ale Malt,72,4.0,33.92951846253509
571,Mild Ale (2 Row Barley Malt),72,3.0277777777777777,33.92951846253509
572,Blackprinz® Malt,70,500.0,0.4989635068019866
573,Franco Belges Pale Malt,69,2.0,35.92537248974303
574,Toasted Raw Wheat,69,19.347826086956523,35.79520809666425
575,Gleneagles Marris Otter,68,5.0,33.9295184625351
576,Mr Beer Booster,68,,39.917080544158935
577,Candi syrup Amber,68,40.14705882352941,31.93366443532713
578,Belgian Soft Candi Sugar - Brown,68,60.0,37.92122651695097
579,Caramunich Malt 45,67,44.95522388059702,33.94441289557397
580,BlackprinzÂ® Malt,66,500.0,0.0
581,Smoked American Two-row,66,5.0,33.9295184625351
582,Bairds Extra Dark Crystal Malt,65,135.0,35.92537248974303
583,Castle Melanoidin (80 EBC),65,31.0,35.92537248974303
584,American Crystal Dark - 77L,64,75.0,22.952321312891378
585,Crystal Wheat Malt (),63,63.0,33.9295184625351
586,German Carafa I,63,320.0,27.941956380911257
587,US Six-Row Pale,63,2.0,34.927445476139056
588,Carabrown® Malt,63,55.0,35.92537248974303
589,Panela,63,6.4603174603174605,35.22840759135297
590,Extra Dark Crystal Malt,62,135.0,33.92951846253509
591,Best Malz Caramel Pils,62,2.0,33.92951846253509
592,Munich Dark (30°L),60,30.0,36.92329950334702
593,Cara Pils 2 Row Barley malt,60,5.0,33.929518462535086
594,Pumpkin,60,7.413793103448276,5.2890131721010585
595,"Wheat Malt, Bel",59,2.152542372881356,36.77107334872946
596,Pale 2-Row (UK),59,9.813559322033898,37.29540788130103
597,Pale Malt (2 Row) UK,59,4.52542372881356,34.96127351049853
598,Chocolate (US),59,524.6779661016949,28.93988339451522
599,Dingeman Cara 8,58,8.0,33.92951846253509
600,Chestnuts,57,5.12280701754386,32.546426636662915
601,Coopers Lager,57,46.0,33.92951846253509
602,British Caramalt (Brupaks),57,12.0,13.970978190455627
603,Castle Black Malt,56,510.0,33.92951846253509
604,Château Cara Ruby®,56,19.0,34.92744547613906
605,Cherry Smoked,55,5.0,35.92537248974303
606,CARABELGE®,55,13.0,33.929518462535086
607,Black Patent Malt,55,551.4545454545455,30.59099899884179
608,US White Wheat Malt,55,2.0,38.32039732239257
609,Fawcett Dark Crystal Malt II ,55,120.0,33.929518462535086
610,"Barley, Torrefied",55,1.0,35.92537248974303
611,Castle Caravienne,55,23.0,33.929518462535086
612,Wild Rice,54,258.70588235294116,32.5250285915369
613,Belgian Black Malt,54,5.0,33.929518462535086
614,Black Treacle,54,83.98148148148148,35.75905132080904
615,Blackberries,54,15.830188679245284,32.284786903076686
616,Libby's Pumpin 29 oz ,53,10.0,0.9979270136039728
617,Crystal Rye,53,84.16981132075472,33.929518462535086
618,Belgian Black Roast,52,127.0,27.941956380911257
619,Invert No. 2,52,40.0,45.90464262578276
620,Coffee malt,52,150.0,33.929518462535086
621,Invert No. 1,52,12.346153846153847,45.80868810524392
622,Abbey Malt®,51,17.529411764705884,0.7239862647715098
623,Organic Wheat,51,2.0,37.92122651695098
624,Gladfield Ale Malt,50,2.96,36.843465342258696
625,Pale 2-Row (US),50,3.06,36.903340963074925
626,Crystal 110L,50,110.0,32.931591448931115
627,Chocolate Crisp,50,630.0,33.929518462535086
628,Castle Abbey (Amber 45),49,19.0,35.92537248974303
629,Franco Belges Special Aromatic Malt,49,4.0,33.80732331801215
630,Château Cara Gold®,49,45.0,33.92951846253509
631,Château Crystal®,48,56.0,35.883792197509536
632,"Sugar, Light Muscovado",48,5.0,33.92951846253509
633,Castle Aroma,47,38.0,35.92537248974303
634,CARAAMBERÂ®,47,26.0,32.93159144893112
635,British Lager Two-row,47,1.0,36.923299503346996
636,Roasted Buckwheat,47,20.893617021276597,31.721339538815652
637,Franco Belges Caramel Vienna Malt,46,21.0,32.931591448931115
638,Apricot Puree,46,,29.93781040811921
639,Munich Malt 30L,46,30.0,33.929518462535086
640,CARAFAÂ® I,46,337.0,31.93366443532713
641,CBW Porter,45,17.0,34.92744547613908
642,British Crystal Extra Dark (120),45,120.0,33.929518462535086
643,Castle Peated (Smoked),45,2.0,36.923299503346996
644,Extra Pale Malt,44,1.0,36.94597966274709
645,CARAFA® SPECIAL I (Dehusked Barley),44,337.0,31.933664435327135
646,Château Wheat Blanc,43,2.0,38.84953071565234
647,west coast Pale ale,43,5.0,33.929518462535086
648,Dark Caramel Munich,43,80.0,31.933664435327135
649,"Crystal, Medium (Bairds)",43,5.0,33.929518462535086
650,Peaches,42,6.25,42.697020082055715
651,Libby's Pumpkin Pie Mix 30oz,42,12.0,8.981343122435758
652,Glucose,42,,33.929518462535086
653,Belgian Pale Wheat,41,2.0,33.978197829052355
654,Floor Malted Bohemian Wheat,41,2.0,36.923299503347
655,Light Carastan malt,41,15.0,33.929518462535086
656,Viking Cara Pale,41,4.0,33.929518462535086
657,Treacle,41,182.5,36.3391471051398
658,"Candi Sugar Soft, Brown",41,40.0,39.91708054415893
659,Blueberry Puree,41,5.0,33.929518462535086
660,Château Cara Blond®,40,7.0,35.87547613906283
661,Special W,40,126.725,28.665453465774128
662,Coopers Stout Kit,40,66.6,34.054259339235585
663,CARAWHEATÂ®,40,43.0,34.92744547613906
664,CARAWHEAT®,40,43.0,34.92744547613906
665,Crystal 1 (),39,45.0,33.92951846253508
666,Lactose,39,20.75,14.943317331915908
667,Château Roasted Barley,39,487.0,29.937810408119205
668,Coopers IPA,39,5.051282051282051,34.159809311828305
669,Aromatic Malt,39,25.0,17.04152284769862
670,Gladfield Wheat Malt,39,2.1538461538461537,36.795360142628546
671,Trader Joe's Organic Blue Agave Nectar,39,5.0,38.919153530554944
672,British Crystal Dark (77),39,77.0,33.92951846253508
673,Cargill White Wheat,39,3.0,34.92744547613908
674,roasted rye malt,38,245.0,23.950248326495366
675,Optic,38,2.0,36.92329950334699
676,NB Amber Malt Syrup,38,10.0,45.90464262578277
677,Invert No. 3,38,81.3157894736842,45.77333643978225
678,Scottish Malt,38,3.0,36.92329950334699
679,Bairds Crystal Pale,37,47.0,33.92951846253508
680,Date sugar,37,3.0,35.92537248974303
681,Raspberry,36,5.0,33.92951846253508
682,English Special B,36,130.0,33.92951846253508
683,Pale Ale (DE),36,7.083333333333333,38.83599294608795
684,"Raisins, Golden",35,5.0,33.92951846253508
685,Château Chocolat,35,337.0,33.92951846253508
686,Potato,34,1.0,32.52068032568242
687,Castle Caramunich,34,47.0,33.929518462535086
688,smoked wheat malt,33,5.0,38.91915353055495
689,Belgian Coffee Light,33,125.0,22.95232131289138
690,Gladfield Ale,33,2.6363636363636362,36.167294190010665
691,Weyerman De-husked Carafa I,33,320.0,35.92537248974303
692,Kamut,33,5.0,33.929518462535086
693,NB Dark Malt Syrup,32,30.0,35.92537248974303
694,Bread Syrup,32,13.53125,34.054259339235585
695,"Toasted, Malted Wheat",32,60.0,24.94817534009933
696,Dark Crystal 2 (),32,121.0,33.929518462535086
697,"Rice, Brown",32,5.0,36.923299503347
698,Crystal 5L,32,5.0,33.929518462535086
699,"Rice, Red",31,3.0,33.92951846253508
700,"Honey, Buckwheat",31,10.0,34.92744547613906
701,"Honey, Blended",31,1.0,34.92744547613906
702,Gambrinus Pale Malt,31,1.1935483870967742,37.663696965053184
703,CARAWHEATÂ® Caramel Wheat Malt,31,43.0,33.92951846253508
704,Light Carastan Malt,30,15.0,28.174806017418852
705,Munich Dark (30Â°L),30,30.133333333333333,36.923299503347
706,Blueberries,30,9.166666666666666,31.10205859065716
707,Apple Juice Concentrate,30,3.896551724137931,41.11459296048371
708,Butternut Squash,30,5.0,1.3638335852587633
709,Organic Wheat Malt,30,1.0,38.919153530554944
710,Gladfield Medium Crystal,30,52.86666666666667,34.02931116389548
711,Amaranth,30,4.655172413793103,31.734079032606335
712,British Crystal (15),30,15.0,33.92951846253508
713,Grape Juice Concentrate,29,1.0,34.927445476139056
714,deleteme,29,,0.0
715,Toasted Marris Otter,29,8.413793103448276,33.92951846253508
716,Caramel Rye,29,78.96551724137932,35.478025897437796
717,Gladfield American Ale Malt,28,2.642857142857143,36.887659252861155
718,Date Syrup,28,30.535714285714285,34.35720146836535
719,UK Crystal,28,77.0,33.92951846253508
720,Pale ,28,6.0,41.413971064564876
721,Victory,27,26.208333333333332,33.929518462535086
722,Chocolate Malt (TF) 1200 EBC,27,603.4814814814815,33.92951846253508
723,Roasted Rye,27,243.11111111111111,25.872181834177088
724,Gladfield Light Crystal,27,24.88888888888889,34.927445476139056
725,Cane (Beet) Sugar,27,,45.90464262578276
726,CARARYE®,27,66.0,33.92951846253508
727,Vienna (DE),27,9.74074074074074,36.923299503347
728,Light Crystal Malt,27,31.0,33.92951846253508
729,English Crystal 145L,27,145.0,33.92951846253508
730,CARAFAÂ® SPECIAL I (Dehusked Barley),26,341.34615384615387,31.93366443532714
731,munton's crystal 150L,26,150.0,33.929518462535086
732,Cherrywood Smoked Malt,26,4.615384615384615,35.84860887331195
733,Simpsons Medium,26,55.0,45.90464262578276
734,Graham Crackers,26,57.56,7.062252711658887
735,Carafa Special II 415L,26,415.0,33.929518462535086
736,Home Toasted Deep Amber American Two-Row (65L),26,65.0,33.929518462535086
737,Baird's Amber Malt,26,5.0,33.929518462535086
738,BrewVint Alcohol Boost,26,,45.90464262578276
739,US Caramel 120L Malt,26,120.0,31.93366443532714
740,Pear Juice,26,5.269230769230769,43.217916050695145
741,Cacao Nibs,25,5.0,4.989635068019866
742,Creamy Brown UME,25,21.32,33.929518462535086
743,Pale Ale ,25,6.0,39.95699762470309
744,Whispering Wheat Weizenbier,25,5.0,33.929518462535086
745,Heritage Crystal,25,65.0,33.929518462535086
746,Crystal Special B,25,145.0,33.929518462535086
747,Spelt Malt,25,2.84,34.20893802634419
748,Hopped Dark,25,5.0,33.929518462535086
749,Kolsch,25,5.12,34.288772187432514
750,Pale Ale (BE),25,7.32,37.92122651695098
751,Simpon's Light Crystal,25,35.0,33.929518462535086
752,Raspberry Puree,24,5.0,1.9958540272079464
753,Pauls Malt - Roasted Barley,24,640.0,33.929518462535086
754,Orange Juice,24,,0.0
755,Wild Grapes,24,5.0,33.929518462535086
756,Simpsons Black Malt,24,550.0,45.90464262578276
757,CARAWHEAT® Caramel Wheat Malt,24,43.0,33.929518462535086
758,Gladfield Toffee Malt,24,8.791666666666666,35.75905132080904
759,Best Malz Caramel Malt Light,24,15.0,37.92122651695098
760,Simpsons Dark,24,80.0,33.929518462535086
761,Bewitched Red Ale,24,6.583333333333333,33.929518462535086
762,Red Wheat Flakes,24,2.0,33.929518462535086
763,Acidulated (Weyermann),24,1.0,29.813069531418705
764,"Rye bread, loaf",23,5.0,33.92951846253507
765,Oak Smoked Wheat Malt (DE),23,2.347826086956522,37.05346389642579
766,"Wheat Malt, Pale (Weyermann)",23,2.0434782608695654,37.79106212387222
767,Franco-Belges Wheat Malt,23,2.0,36.92329950334702
768,CARABELGEÂ®,23,13.826086956521738,33.92951846253507
769,Buckwheat,23,6.3478260869565215,21.867618037234895
770,Fructose,23,1.0,45.90464262578277
771,Mascovado Light Brown Sugar,23,5.0,33.92951846253507
772,Château Black,22,562.0,33.92951846253507
773,Bananas,22,1.0,32.61406921732984
774,Roasted Barley (DE),22,439.59090909090907,29.711008814118294
775,Maltose,22,,44.90671561217879
776,Coopers Brewmaster Pilsener,22,5.0,33.92951846253507
777,Crystal 120L,22,120.0,32.84087081133077
778,Château Abbey®,21,17.0,36.92329950334701
779,Halcyon,21,2.0,36.92329950334701
780,Castle Melano Light (45 EBC),21,16.0,36.92329950334701
781,Golden Candi Syrup,21,4.904761904761905,32.50390844310084
782,MFB Special Aromatic Malt,21,4.904761904761905,35.92537248974303
783,Sweet Cherry Puree,21,,24.948175340099333
784,Melanoiden Malt (Weyermann),21,31.19047619047619,36.92329950334701
785,Toasted Flaked Oats,21,2.4285714285714284,31.791103433383725
786,Mango Puree,21,5.15,33.169193118836816
787,Castle Coffee Malt,21,189.0,34.927445476139056
788,Black,21,480.95238095238096,33.69191679262937
789,Mesquite Smoked Malt,21,4.0,33.21671345281797
790,US Victory Malt,21,28.0,33.78695746059165
791,Northern Brewer Gold Malt Syrup,21,4.0,35.92537248974303
792,Cara 50 MD™,20,30.0,33.92951846253508
793,Great Western Carastan,20,30.0,33.92951846253508
794,Gladfield American Ale,20,1.9,37.07298855538761
795,CARARYEÂ®,20,66.0,33.92951846253508
796,Caramunich II (Weyermann),20,62.2,34.877549125458856
797,Peat Smoked Malt,20,2.15,34.07920751457567
798,Crisp Melanoidin Malt,20,19.0,35.92537248974303
799,Franco Belges Munich 40L,20,40.0,33.92951846253508
800,Cherrywood Smoked Malt (US),20,6.95,36.92329950334701
801,Biscuit,20,23.3,34.92744547613906
802,Carared,20,22.1,34.528274670697456
803,Pale Millet Malt,20,1.55,28.840090693154828
804,Paul's Malt - Chocolate,20,450.0,33.92951846253508
805,Perla Negra,19,350.5263157894737,28.36213617611292
806,Caramunich III (Weyermann),19,71.0,36.92329950334701
